order_id,customer_id,order_date,category,total_amount,items_count,status,acquisition_source,device,city,segment
ORD006947,CUST01801,2024-03-23,Home & Garden,132.73,4,Completed,Organic,Mobile,Bali,Loyal
ORD006948,CUST01801,2024-12-15,Sports,299.46,5,Completed,Organic,Mobile,Bali,Loyal
ORD006949,CUST01802,2024-11-06,Food & Drink,153.69,5,Completed,Social Media,Mobile,Surabaya,New
ORD006950,CUST01802,2024-09-05,Sports,43.16,4,Completed,Social Media,Desktop,Surabaya,New
ORD006951,CUST01803,2024-04-14,Apparel,270.83,4,Completed,Organic,Mobile,Surabaya,Champions
ORD006952,CUST01803,2024-12-21,Home & Garden,469.66,4,Returned,Social Media,Desktop,Surabaya,Champions
ORD006953,CUST01803,2024-07-03,Apparel,491.0,1,Returned,Paid Search,Desktop,Surabaya,Champions
ORD006954,CUST01803,2024-04-11,Sports,195.56,5,Completed,Direct,Tablet,Surabaya,Champions
ORD006955,CUST01803,2024-09-10,Home & Garden,248.1,5,Completed,Organic,Mobile,Surabaya,Champions
ORD006956,CUST01803,2024-02-27,Books,300.09,3,Completed,Paid Search,Mobile,Surabaya,Champions
ORD006957,CUST01803,2024-08-20,Beauty,296.76,3,Completed,Referral,Desktop,Surabaya,Champions
ORD006958,CUST01803,2024-03-30,Books,543.06,4,Completed,Email,Mobile,Surabaya,Champions
ORD006959,CUST01803,2024-12-06,Home & Garden,318.92,5,Completed,Paid Search,Mobile,Surabaya,Champions
ORD006960,CUST01803,2024-06-30,Books,303.28,3,Completed,Email,Mobile,Surabaya,Champions
ORD006961,CUST01803,2024-12-03,Food & Drink,194.14,1,Completed,Social Media,Mobile,Surabaya,Champions
ORD006962,CUST01803,2024-12-03,Beauty,260.63,5,Completed,Direct,Tablet,Surabaya,Champions
ORD006963,CUST01804,2024-10-06,Electronics,202.1,2,Completed,Social Media,Desktop,Bandung,Loyal
ORD006964,CUST01804,2024-10-20,Sports,187.1,1,Completed,Direct,Desktop,Bandung,Loyal
ORD006965,CUST01804,2024-06-20,Books,326.89,5,Completed,Referral,Mobile,Bandung,Loyal
ORD006966,CUST01804,2024-11-20,Books,268.22,3,Completed,Paid Search,Mobile,Bandung,Loyal
ORD006967,CUST01804,2024-11-26,Apparel,95.07,1,Completed,Paid Search,Desktop,Bandung,Loyal
ORD006968,CUST01805,2024-01-24,Sports,325.33,5,Completed,Organic,Mobile,Yogyakarta,Champions
ORD006969,CUST01805,2024-03-30,Food & Drink,240.59,5,Completed,Social Media,Desktop,Yogyakarta,Champions
ORD006970,CUST01805,2024-02-18,Home & Garden,282.56,1,Completed,Organic,Tablet,Yogyakarta,Champions
ORD006971,CUST01805,2024-12-18,Electronics,193.23,3,Completed,Email,Mobile,Yogyakarta,Champions
ORD006972,CUST01805,2024-11-11,Apparel,283.11,3,Completed,Social Media,Mobile,Yogyakarta,Champions
ORD006973,CUST01805,2024-09-02,Home & Garden,385.3,3,Completed,Paid Search,Desktop,Yogyakarta,Champions
ORD006974,CUST01805,2024-08-05,Food & Drink,579.73,4,Completed,Paid Search,Mobile,Yogyakarta,Champions
ORD006975,CUST01805,2024-09-04,Apparel,232.21,5,Completed,Paid Search,Mobile,Yogyakarta,Champions
ORD006976,CUST01805,2024-01-23,Electronics,204.22,3,Cancelled,Email,Mobile,Yogyakarta,Champions
ORD006977,CUST01805,2024-04-11,Books,422.64,1,Completed,Organic,Desktop,Yogyakarta,Champions
ORD006978,CUST01806,2024-06-12,Apparel,58.46,3,Completed,Organic,Mobile,Depok,New
ORD006979,CUST01807,2024-11-30,Books,156.28,3,Completed,Social Media,Mobile,Bandung,New
ORD006980,CUST01808,2024-12-09,Home & Garden,80.13,3,Completed,Email,Mobile,Bandung,At Risk
ORD006981,CUST01808,2024-06-14,Electronics,175.34,1,Completed,Organic,Mobile,Bandung,At Risk
ORD006982,CUST01808,2024-07-26,Food & Drink,44.71,5,Completed,Organic,Mobile,Bandung,At Risk
ORD006983,CUST01809,2024-01-01,Food & Drink,331.3,1,Completed,Direct,Mobile,Bandung,Loyal
ORD006984,CUST01809,2024-12-28,Home & Garden,226.22,1,Completed,Email,Mobile,Bandung,Loyal
ORD006985,CUST01809,2024-07-25,Food & Drink,183.42,1,Completed,Referral,Mobile,Bandung,Loyal
ORD006986,CUST01809,2024-11-19,Electronics,331.92,2,Completed,Social Media,Mobile,Bandung,Loyal
ORD006987,CUST01809,2024-05-19,Electronics,149.5,5,Completed,Organic,Mobile,Bandung,Loyal
ORD006988,CUST01809,2024-02-28,Electronics,163.08,4,Completed,Organic,Mobile,Bandung,Loyal
ORD006989,CUST01812,2024-11-29,Sports,123.99,1,Completed,Paid Search,Mobile,Yogyakarta,At Risk
ORD006990,CUST01813,2024-07-19,Beauty,151.8,4,Completed,Paid Search,Desktop,Bandung,Champions
ORD006991,CUST01813,2024-07-25,Apparel,500.46,3,Completed,Paid Search,Mobile,Bandung,Champions
ORD006992,CUST01813,2024-10-01,Books,512.76,4,Completed,Organic,Mobile,Bandung,Champions
ORD006993,CUST01813,2024-06-25,Sports,340.63,5,Completed,Organic,Mobile,Bandung,Champions
ORD006994,CUST01813,2024-02-10,Home & Garden,436.68,3,Completed,Email,Desktop,Bandung,Champions
ORD006995,CUST01813,2024-08-20,Beauty,358.95,1,Completed,Organic,Mobile,Bandung,Champions
ORD006996,CUST01813,2024-06-01,Beauty,309.68,2,Completed,Paid Search,Mobile,Bandung,Champions
ORD006997,CUST01813,2024-09-29,Apparel,596.74,2,Completed,Paid Search,Mobile,Bandung,Champions
ORD006998,CUST01813,2024-12-17,Apparel,264.17,4,Completed,Organic,Mobile,Bandung,Champions
ORD006999,CUST01813,2024-11-19,Beauty,306.15,4,Completed,Organic,Mobile,Bandung,Champions
ORD007000,CUST01813,2024-05-10,Apparel,473.51,3,Completed,Paid Search,Mobile,Bandung,Champions
ORD007001,CUST01813,2024-11-05,Apparel,546.29,4,Completed,Email,Mobile,Bandung,Champions
ORD007002,CUST01814,2024-11-04,Home & Garden,179.29,2,Completed,Paid Search,Desktop,Bandung,Loyal
ORD007003,CUST01814,2024-11-26,Apparel,110.75,4,Completed,Paid Search,Mobile,Bandung,Loyal
ORD007004,CUST01814,2024-01-18,Beauty,346.65,4,Completed,Organic,Mobile,Bandung,Loyal
ORD007005,CUST01814,2024-04-13,Sports,197.31,2,Completed,Organic,Mobile,Bandung,Loyal
ORD007006,CUST01814,2024-09-12,Electronics,209.77,2,Completed,Social Media,Desktop,Bandung,Loyal
ORD007007,CUST01814,2024-09-07,Beauty,185.97,2,Completed,Social Media,Mobile,Bandung,Loyal
ORD007008,CUST01814,2024-04-22,Electronics,253.94,5,Cancelled,Paid Search,Desktop,Bandung,Loyal
ORD007009,CUST01815,2024-06-23,Electronics,136.54,2,Completed,Social Media,Desktop,Medan,New
ORD007010,CUST01815,2024-04-12,Food & Drink,84.73,4,Completed,Paid Search,Desktop,Medan,New
ORD007011,CUST01816,2024-08-10,Home & Garden,190.56,3,Returned,Organic,Mobile,Bali,Loyal
ORD007012,CUST01816,2024-04-07,Home & Garden,122.65,2,Completed,Organic,Desktop,Bali,Loyal
ORD007013,CUST01816,2024-01-07,Books,151.56,4,Returned,Social Media,Mobile,Bali,Loyal
ORD007014,CUST01816,2024-02-14,Apparel,93.63,1,Completed,Paid Search,Desktop,Bali,Loyal
ORD007015,CUST01817,2024-12-08,Sports,105.84,1,Cancelled,Organic,Mobile,Yogyakarta,At Risk
ORD007016,CUST01818,2024-08-30,Food & Drink,51.72,5,Completed,Direct,Tablet,Semarang,New
ORD007017,CUST01818,2024-07-22,Apparel,143.21,1,Completed,Organic,Desktop,Semarang,New
ORD007018,CUST01818,2024-05-24,Apparel,79.14,4,Completed,Email,Desktop,Semarang,New
ORD007019,CUST01819,2024-06-29,Food & Drink,103.48,2,Completed,Organic,Desktop,Jakarta,At Risk
ORD007020,CUST01819,2024-05-14,Apparel,67.4,5,Cancelled,Social Media,Tablet,Jakarta,At Risk
ORD007021,CUST01819,2024-03-05,Apparel,117.8,5,Completed,Social Media,Tablet,Jakarta,At Risk
ORD007022,CUST01819,2024-09-18,Beauty,122.58,1,Completed,Social Media,Mobile,Jakarta,At Risk
ORD007023,CUST01820,2024-04-21,Home & Garden,120.45,4,Completed,Organic,Desktop,Jakarta,New
ORD007024,CUST01820,2024-04-07,Sports,48.7,2,Completed,Organic,Desktop,Jakarta,New
ORD007025,CUST01821,2024-04-19,Beauty,490.55,3,Completed,Organic,Mobile,Yogyakarta,Champions
ORD007026,CUST01821,2024-06-12,Sports,182.32,5,Completed,Social Media,Mobile,Yogyakarta,Champions
ORD007027,CUST01821,2024-07-10,Apparel,209.54,3,Completed,Organic,Tablet,Yogyakarta,Champions
ORD007028,CUST01821,2024-08-09,Electronics,445.02,1,Completed,Organic,Mobile,Yogyakarta,Champions
ORD007029,CUST01821,2024-02-27,Sports,220.75,3,Completed,Email,Tablet,Yogyakarta,Champions
ORD007030,CUST01821,2024-09-26,Electronics,209.63,4,Completed,Social Media,Mobile,Yogyakarta,Champions
ORD007031,CUST01821,2024-09-10,Books,353.41,5,Completed,Social Media,Mobile,Yogyakarta,Champions
ORD007032,CUST01822,2024-08-08,Beauty,38.66,1,Completed,Social Media,Desktop,Surabaya,New
ORD007033,CUST01822,2024-03-26,Sports,107.45,2,Completed,Paid Search,Mobile,Surabaya,New
ORD007034,CUST01822,2024-12-02,Electronics,81.14,5,Completed,Organic,Mobile,Surabaya,New
ORD007035,CUST01824,2024-10-02,Apparel,90.14,5,Completed,Organic,Mobile,Bandung,Loyal
ORD007036,CUST01824,2024-11-22,Beauty,198.09,2,Completed,Paid Search,Mobile,Bandung,Loyal
ORD007037,CUST01824,2024-12-24,Beauty,150.72,1,Completed,Social Media,Mobile,Bandung,Loyal
ORD007038,CUST01824,2024-05-09,Books,104.62,3,Completed,Organic,Mobile,Bandung,Loyal
ORD007039,CUST01824,2024-06-23,Electronics,185.32,3,Completed,Social Media,Desktop,Bandung,Loyal
ORD007040,CUST01824,2024-12-27,Apparel,343.92,2,Completed,Email,Mobile,Bandung,Loyal
ORD007041,CUST01825,2024-02-07,Books,40.12,2,Completed,Social Media,Mobile,Makassar,New
ORD007042,CUST01825,2024-11-19,Beauty,141.17,5,Completed,Organic,Desktop,Makassar,New
ORD007043,CUST01825,2024-03-22,Food & Drink,60.59,5,Completed,Paid Search,Mobile,Makassar,New
ORD007044,CUST01826,2024-12-15,Books,61.5,3,Completed,Organic,Mobile,Jakarta,New
ORD007045,CUST01827,2024-06-25,Electronics,336.81,3,Completed,Organic,Mobile,Surabaya,Loyal
ORD007046,CUST01827,2024-07-03,Books,97.06,5,Completed,Paid Search,Desktop,Surabaya,Loyal
ORD007047,CUST01827,2024-12-15,Sports,205.71,1,Completed,Social Media,Tablet,Surabaya,Loyal
ORD007048,CUST01827,2024-11-11,Electronics,243.17,1,Completed,Organic,Mobile,Surabaya,Loyal
ORD007049,CUST01828,2024-04-11,Electronics,132.43,1,Completed,Paid Search,Tablet,Semarang,At Risk
ORD007050,CUST01829,2024-08-17,Apparel,111.89,3,Completed,Paid Search,Tablet,Jakarta,At Risk
ORD007051,CUST01829,2024-04-12,Beauty,64.88,1,Completed,Social Media,Desktop,Jakarta,At Risk
ORD007052,CUST01830,2024-05-02,Food & Drink,133.98,2,Completed,Organic,Mobile,Jakarta,Loyal
ORD007053,CUST01830,2024-01-30,Sports,223.84,3,Completed,Paid Search,Mobile,Jakarta,Loyal
ORD007054,CUST01830,2024-12-06,Apparel,271.65,5,Completed,Referral,Mobile,Jakarta,Loyal
ORD007055,CUST01830,2024-09-27,Sports,256.15,4,Completed,Organic,Mobile,Jakarta,Loyal
ORD007056,CUST01830,2024-02-07,Electronics,107.68,2,Completed,Social Media,Tablet,Jakarta,Loyal
ORD007057,CUST01830,2024-08-16,Home & Garden,283.19,5,Completed,Organic,Mobile,Jakarta,Loyal
ORD007058,CUST01830,2024-03-08,Home & Garden,145.08,3,Completed,Direct,Mobile,Jakarta,Loyal
ORD007059,CUST01831,2024-06-26,Electronics,513.01,1,Completed,Email,Tablet,Jakarta,Champions
ORD007060,CUST01831,2024-02-03,Home & Garden,194.99,1,Completed,Paid Search,Mobile,Jakarta,Champions
ORD007061,CUST01831,2024-10-14,Electronics,307.45,4,Completed,Social Media,Mobile,Jakarta,Champions
ORD007062,CUST01831,2024-06-22,Food & Drink,183.08,3,Completed,Email,Mobile,Jakarta,Champions
ORD007063,CUST01831,2024-09-14,Beauty,208.75,4,Completed,Email,Mobile,Jakarta,Champions
ORD007064,CUST01831,2024-05-10,Beauty,290.63,1,Completed,Email,Mobile,Jakarta,Champions
ORD007065,CUST01831,2024-03-06,Apparel,266.54,4,Cancelled,Organic,Mobile,Jakarta,Champions
ORD007066,CUST01831,2024-04-29,Sports,449.77,5,Completed,Organic,Mobile,Jakarta,Champions
ORD007067,CUST01831,2024-04-01,Food & Drink,232.96,3,Completed,Organic,Desktop,Jakarta,Champions
ORD007068,CUST01832,2024-10-05,Home & Garden,205.56,4,Completed,Paid Search,Mobile,Medan,Loyal
ORD007069,CUST01832,2024-11-02,Sports,102.7,3,Completed,Organic,Desktop,Medan,Loyal
ORD007070,CUST01832,2024-06-11,Beauty,110.23,4,Completed,Social Media,Mobile,Medan,Loyal
ORD007071,CUST01833,2024-07-25,Sports,33.19,3,Completed,Referral,Tablet,Semarang,Lost
ORD007072,CUST01834,2024-10-01,Electronics,113.86,2,Completed,Paid Search,Mobile,Jakarta,Loyal
ORD007073,CUST01834,2024-12-11,Beauty,267.75,5,Completed,Email,Desktop,Jakarta,Loyal
ORD007074,CUST01834,2024-02-09,Beauty,82.33,5,Completed,Direct,Mobile,Jakarta,Loyal
ORD007075,CUST01834,2024-06-25,Home & Garden,329.71,2,Completed,Social Media,Mobile,Jakarta,Loyal
ORD007076,CUST01835,2024-09-26,Books,92.19,2,Completed,Organic,Mobile,Bandung,At Risk
ORD007077,CUST01836,2024-02-15,Electronics,122.3,3,Completed,Referral,Desktop,Palembang,New
ORD007078,CUST01836,2024-06-21,Sports,94.23,1,Completed,Paid Search,Mobile,Palembang,New
ORD007079,CUST01838,2024-01-20,Apparel,83.84,5,Completed,Social Media,Desktop,Jakarta,New
ORD007080,CUST01838,2024-12-22,Electronics,112.96,2,Completed,Social Media,Mobile,Jakarta,New
ORD007081,CUST01838,2024-09-30,Apparel,114.66,1,Completed,Organic,Mobile,Jakarta,New
ORD007082,CUST01839,2024-08-25,Food & Drink,118.86,1,Cancelled,Paid Search,Desktop,Jakarta,At Risk
ORD007083,CUST01839,2024-08-01,Electronics,168.23,4,Completed,Email,Mobile,Jakarta,At Risk
ORD007084,CUST01839,2024-05-24,Sports,61.17,1,Completed,Paid Search,Mobile,Jakarta,At Risk
ORD007085,CUST01839,2024-01-30,Apparel,146.77,1,Completed,Social Media,Tablet,Jakarta,At Risk
ORD007086,CUST01840,2024-09-22,Electronics,237.02,4,Completed,Paid Search,Mobile,Surabaya,Loyal
ORD007087,CUST01840,2024-09-09,Electronics,260.7,3,Completed,Organic,Desktop,Surabaya,Loyal
ORD007088,CUST01840,2024-05-09,Food & Drink,129.47,3,Completed,Organic,Mobile,Surabaya,Loyal
ORD007089,CUST01841,2024-11-08,Books,153.68,3,Returned,Social Media,Mobile,Bandung,At Risk
ORD007090,CUST01841,2024-11-19,Home & Garden,112.14,1,Completed,Direct,Desktop,Bandung,At Risk
ORD007091,CUST01842,2024-11-11,Apparel,140.77,1,Completed,Paid Search,Mobile,Semarang,New
ORD007092,CUST01842,2024-01-15,Sports,123.66,1,Completed,Organic,Mobile,Semarang,New
ORD007093,CUST01843,2024-08-21,Beauty,90.69,3,Completed,Referral,Desktop,Surabaya,At Risk
ORD007094,CUST01843,2024-07-20,Food & Drink,129.03,3,Completed,Email,Mobile,Surabaya,At Risk
ORD007095,CUST01843,2024-07-11,Beauty,61.91,4,Completed,Social Media,Mobile,Surabaya,At Risk
ORD007096,CUST01844,2024-10-24,Beauty,148.2,4,Completed,Organic,Mobile,Jakarta,New
ORD007097,CUST01844,2024-08-24,Apparel,90.75,4,Completed,Organic,Mobile,Jakarta,New
ORD007098,CUST01844,2024-08-21,Books,93.66,4,Completed,Direct,Mobile,Jakarta,New
ORD007099,CUST01845,2024-12-28,Electronics,103.53,4,Completed,Paid Search,Mobile,Medan,Loyal
ORD007100,CUST01845,2024-04-05,Beauty,186.56,3,Returned,Paid Search,Desktop,Medan,Loyal
ORD007101,CUST01845,2024-09-29,Home & Garden,126.32,2,Completed,Organic,Mobile,Medan,Loyal
ORD007102,CUST01845,2024-06-21,Beauty,234.26,1,Completed,Email,Mobile,Medan,Loyal
ORD007103,CUST01845,2024-05-25,Apparel,229.81,3,Completed,Paid Search,Tablet,Medan,Loyal
ORD007104,CUST01845,2024-03-23,Beauty,238.54,2,Cancelled,Organic,Mobile,Medan,Loyal
ORD007105,CUST01845,2024-05-04,Home & Garden,309.77,1,Returned,Social Media,Mobile,Medan,Loyal
ORD007106,CUST01846,2024-11-01,Electronics,57.07,1,Completed,Social Media,Mobile,Jakarta,Lost
ORD007107,CUST01847,2024-06-06,Home & Garden,217.54,3,Completed,Paid Search,Tablet,Semarang,Loyal
ORD007108,CUST01847,2024-08-03,Beauty,179.48,5,Completed,Organic,Mobile,Semarang,Loyal
ORD007109,CUST01847,2024-06-13,Home & Garden,306.49,5,Completed,Social Media,Tablet,Semarang,Loyal
ORD007110,CUST01847,2024-09-05,Food & Drink,137.2,2,Completed,Referral,Mobile,Semarang,Loyal
ORD007111,CUST01847,2024-05-09,Electronics,146.38,3,Returned,Social Media,Tablet,Semarang,Loyal
ORD007112,CUST01847,2024-04-26,Apparel,273.61,4,Completed,Direct,Desktop,Semarang,Loyal
ORD007113,CUST01848,2024-08-05,Apparel,166.27,1,Completed,Organic,Mobile,Bali,Loyal
ORD007114,CUST01848,2024-07-11,Food & Drink,157.71,1,Completed,Email,Mobile,Bali,Loyal
ORD007115,CUST01848,2024-03-16,Beauty,279.38,4,Completed,Paid Search,Mobile,Bali,Loyal
ORD007116,CUST01848,2024-05-11,Home & Garden,272.0,3,Completed,Organic,Mobile,Bali,Loyal
ORD007117,CUST01848,2024-11-18,Electronics,215.38,4,Completed,Paid Search,Desktop,Bali,Loyal
ORD007118,CUST01848,2024-01-22,Beauty,139.02,4,Completed,Organic,Mobile,Bali,Loyal
ORD007119,CUST01848,2024-09-11,Beauty,236.74,2,Cancelled,Organic,Desktop,Bali,Loyal
ORD007120,CUST01849,2024-02-18,Books,227.98,5,Completed,Email,Tablet,Medan,Loyal
ORD007121,CUST01849,2024-01-09,Apparel,211.07,3,Completed,Email,Mobile,Medan,Loyal
ORD007122,CUST01849,2024-12-24,Food & Drink,265.15,5,Completed,Organic,Mobile,Medan,Loyal
ORD007123,CUST01849,2024-02-24,Food & Drink,226.14,1,Completed,Email,Mobile,Medan,Loyal
ORD007124,CUST01849,2024-06-17,Home & Garden,100.14,3,Returned,Social Media,Desktop,Medan,Loyal
ORD007125,CUST01849,2024-09-14,Electronics,174.32,5,Completed,Direct,Mobile,Medan,Loyal
ORD007126,CUST01850,2024-11-26,Books,316.2,1,Completed,Paid Search,Mobile,Bandung,Loyal
ORD007127,CUST01850,2024-05-02,Sports,157.38,4,Completed,Paid Search,Mobile,Bandung,Loyal
ORD007128,CUST01850,2024-11-21,Apparel,325.21,2,Completed,Social Media,Desktop,Bandung,Loyal
ORD007129,CUST01850,2024-11-04,Apparel,171.08,4,Completed,Paid Search,Desktop,Bandung,Loyal
ORD007130,CUST01851,2024-10-08,Apparel,132.81,4,Completed,Organic,Mobile,Jakarta,At Risk
ORD007131,CUST01851,2024-03-06,Apparel,61.63,2,Completed,Organic,Desktop,Jakarta,At Risk
ORD007132,CUST01852,2024-05-10,Apparel,97.22,2,Completed,Organic,Mobile,Surabaya,Lost
ORD007133,CUST01852,2024-07-27,Beauty,52.7,5,Completed,Paid Search,Mobile,Surabaya,Lost
ORD007134,CUST01853,2024-04-09,Apparel,45.18,5,Completed,Email,Mobile,Jakarta,Lost
ORD007135,CUST01854,2024-05-18,Apparel,32.56,1,Completed,Social Media,Tablet,Jakarta,New
ORD007136,CUST01855,2024-01-06,Food & Drink,92.42,1,Completed,Organic,Mobile,Bandung,Lost
ORD007137,CUST01856,2024-07-16,Apparel,174.24,5,Completed,Social Media,Mobile,Jakarta,Loyal
ORD007138,CUST01856,2024-09-26,Apparel,130.49,4,Completed,Paid Search,Tablet,Jakarta,Loyal
ORD007139,CUST01856,2024-02-24,Apparel,267.03,5,Completed,Email,Desktop,Jakarta,Loyal
ORD007140,CUST01856,2024-11-21,Beauty,186.62,1,Completed,Organic,Mobile,Jakarta,Loyal
ORD007141,CUST01856,2024-04-08,Home & Garden,185.79,1,Completed,Organic,Mobile,Jakarta,Loyal
ORD007142,CUST01856,2024-01-28,Electronics,148.51,3,Completed,Direct,Desktop,Jakarta,Loyal
ORD007143,CUST01857,2024-07-30,Electronics,73.89,5,Completed,Social Media,Desktop,Jakarta,At Risk
ORD007144,CUST01857,2024-09-17,Sports,178.79,3,Completed,Social Media,Desktop,Jakarta,At Risk
ORD007145,CUST01857,2024-07-22,Beauty,130.17,1,Completed,Email,Tablet,Jakarta,At Risk
ORD007146,CUST01858,2024-09-25,Home & Garden,117.03,4,Completed,Email,Mobile,Depok,New
ORD007147,CUST01859,2024-01-30,Electronics,32.71,3,Completed,Direct,Mobile,Jakarta,New
ORD007148,CUST01859,2024-02-17,Electronics,84.65,2,Completed,Organic,Tablet,Jakarta,New
ORD007149,CUST01859,2024-11-27,Electronics,83.18,5,Completed,Social Media,Mobile,Jakarta,New
ORD007150,CUST01860,2024-08-13,Sports,104.65,4,Cancelled,Social Media,Mobile,Jakarta,New
ORD007151,CUST01860,2024-09-15,Apparel,88.16,2,Completed,Social Media,Desktop,Jakarta,New
ORD007152,CUST01861,2024-10-02,Apparel,282.01,2,Completed,Direct,Mobile,Bali,Champions
ORD007153,CUST01861,2024-08-19,Food & Drink,267.85,2,Completed,Email,Mobile,Bali,Champions
ORD007154,CUST01861,2024-01-29,Home & Garden,425.32,1,Completed,Social Media,Mobile,Bali,Champions
ORD007155,CUST01861,2024-06-13,Home & Garden,594.66,2,Completed,Paid Search,Mobile,Bali,Champions
ORD007156,CUST01861,2024-12-02,Home & Garden,544.77,1,Completed,Organic,Desktop,Bali,Champions
ORD007157,CUST01861,2024-06-22,Apparel,563.81,1,Completed,Social Media,Mobile,Bali,Champions
ORD007158,CUST01861,2024-12-02,Books,572.39,2,Completed,Organic,Desktop,Bali,Champions
ORD007159,CUST01861,2024-03-06,Apparel,446.32,2,Completed,Email,Mobile,Bali,Champions
ORD007160,CUST01861,2024-01-27,Food & Drink,396.7,2,Completed,Organic,Desktop,Bali,Champions
ORD007161,CUST01863,2024-10-29,Home & Garden,49.86,2,Completed,Social Media,Mobile,Bali,New
ORD007162,CUST01864,2024-11-01,Beauty,43.97,2,Completed,Referral,Mobile,Jakarta,Lost
ORD007163,CUST01864,2024-08-27,Apparel,21.39,1,Completed,Organic,Desktop,Jakarta,Lost
ORD007164,CUST01865,2024-03-27,Apparel,52.32,3,Completed,Organic,Mobile,Jakarta,New
ORD007165,CUST01865,2024-08-11,Food & Drink,34.13,5,Completed,Email,Mobile,Jakarta,New
ORD007166,CUST01865,2024-09-12,Sports,156.24,4,Completed,Direct,Tablet,Jakarta,New
ORD007167,CUST01866,2024-08-30,Beauty,58.99,3,Completed,Social Media,Mobile,Yogyakarta,New
ORD007168,CUST01867,2024-03-18,Apparel,104.94,2,Completed,Organic,Mobile,Yogyakarta,Loyal
ORD007169,CUST01867,2024-03-26,Electronics,207.51,4,Completed,Organic,Mobile,Yogyakarta,Loyal
ORD007170,CUST01867,2024-04-30,Apparel,193.55,4,Completed,Social Media,Mobile,Yogyakarta,Loyal
ORD007171,CUST01867,2024-05-31,Apparel,347.01,2,Completed,Social Media,Mobile,Yogyakarta,Loyal
ORD007172,CUST01867,2024-03-23,Home & Garden,235.03,4,Completed,Paid Search,Tablet,Yogyakarta,Loyal
